Group,DEC,HEX,Mode,Alpha Tag,Description,Tag
TN - University of Tennessee Knoxville (Knox Co),10608,2970,T,KX-UT SPARE 3,Police: Spare 3 (Future Use),Law Tac
TN - University of Tennessee Knoxville (Knox Co),10609,2971,T,KX-UT SPARE 4,Police: Spare 4 (Future Use),Law Tac
Also see Loundon County Database page,7501,1d4d,T,Loudon CountyNet,Countywide Net [LOUDON NET],Multi-Tac
Also see Loundon County Database page,7502,1d4e,TE,LoudnCo Sheriff,Sheriff: Dispatch,Law Dispatch
Also see Loundon County Database page,7541,1d75,TE,LoudnCo Shrf Det,Sheriff: Detectives Division,Law Talk
Also see Loundon County Database page,7513,1d59,TE,LoudnCo ShrfNarc,Sheriff: Narcotics Division,Law Talk
Also see Loundon County Database page,7542,1d76,Te,LoudnCo ShrfEvnt,Sheriff: Events,Law Tac
Also see Loundon County Database page,7512,1d58,Te,Loudon Co EMA,Emergency Management Agency,Emergency Ops
Also see Loundon County Database page,7522,1d62,Te,Greenback Fire,Greenback Fire (multicast of 460.575),Fire Dispatch
Also see Loundon County Database page,7523,1d63,De,LoudnCo FireResq,County Fire/Rescue,Fire Dispatch
Also see Loundon County Database page,7508,1d54,TE,LenCi Police,Lenoir City Police: Dispatch,Law Dispatch
Also see Loundon County Database page,7543,1d77,TE,LenCi PoliceTac,Lenoir City Police: Tactical,Law Tac
Also see Loundon County Database page,7546,1d7a,TE,LenCi PD Admin,Lenoir City Police: Administration,Law Talk
Also see Loundon County Database page,7547,1d7b,Te,LenCi PD Events,Lenoir City Police: Events,Law Tac
Also see Loundon County Database page,7520,1d60,Te,LenCi Fire Disp,Lenoir City Fire: Dispatch,Fire Dispatch
Also see Loundon County Database page,7557,1d85,Te,LenCi Fire Tac1,Lenoir City Fire: Tactical 1,Fire-Tac
Also see Loundon County Database page,7536,1d70,T,LCUB Dispatch,Lenoir City Utilities Board: County Dispatch,Utilities
Also see Loundon County Database page,7548,1d7c,T,LCUB Main,Lenoir City Utilities Board: Main,Utilities
Also see Loundon County Database page,7549,1d7d,T,LCUB Secondary,Lenoir City Utilities Board: Secondary,Utilities
Also see Loundon County Database page,7510,1d56,Te,LoudonCi Police,Loudon (city) Police: Dispatch,Law Dispatch
Also see Loundon County Database page,7524,1d64,Te,Tellico FireDisp,Tellico Village Fire,Fire Dispatch
Also see Loundon County Database page,7564,1d8c,Te,Tellico Firegrnd,Tellico Village Fireground 1,Fire-Tac
See Marion County Database page for more info.,49192,c028,D,Marion Law Disp,Law: Dispatch,Law Dispatch
See Marion County Database page for more info.,49193,c029,D,Marion Law Tac,Law: Tac,Law Tac
See Marion County Database page for more info.,49202,c032,D,Marion Net,Net,Multi-Dispatch
See Marion County Database page for more info.,49191,c027,D,Marion EMA,EMA,Emergency Ops
See Marion County Database page for more info.,49199,c02f,D,Marion Disaster,Disaster 1,Emergency Ops
See Marion County Database page for more info.,49197,c02d,D,Marion Fire Disp,Fire: Dispatch,Fire Dispatch
See Marion County Database page for more info.,49198,c02e,D,Marion Fire Tac,Fire: Tac,Fire-Tac
See Marion County Database page for more info.,49201,c031,D,Marion EMS,EMS,EMS Dispatch
See Marion County Database page for more info.,49200,c030,D,Marion PubWorks,Public Works,Public Works
Also see McMinn County database page,6001,1771,D,McMinn CountyNet,County Net,Multi-Tac
Also see McMinn County database page,6002,1772,D,McMinn Sheriff,Sheriff: Dispatch,Law Dispatch
Also see McMinn County database page,6003,1773,D,McMinn Shrf Tac1,Sheriff: Tac-1,Law Tac
Also see McMinn County database page,6004,1774,D,McMinn Shrf Tac2,Sheriff: Tac-2,Law Tac
Also see McMinn County database page,6005,1775,D,McMinn Shrf Tac3,Sheriff: Tac-3,Law Tac
Also see McMinn County database page,6006,1776,D,McMinn Shrf Tac4,Sheriff: Tac-4,Law Tac
Also see McMinn County database page,6007,1777,D,McMinn Shrf Peri,Sheriff: Perimeter Team,Law Tac
Also see McMinn County database page,6013,177d,D,McMinn Fire Disp,Fire Dispatch (Countywide),Law Tac
Also see McMinn County database page,6014,177e,D,McMinn Firegrnd1,Fireground 1 (Countywide),Fire-Tac
Also see McMinn County database page,6015,177f,D,McMinn Firegrnd2,Fireground 2 (Countywide),Fire-Tac
Also see McMinn County database page,6016,1780,D,McMinn Firegrnd3,Fireground 3 (Countywide),Fire-Tac
Also see McMinn County database page,6017,1781,D,McMinn Firegrnd4,Fireground 4 (Countywide),Fire-Tac
Also see McMinn County database page,6018,1782,D,McMinn HazMat,HazMat Operations,Fire-Tac
Also see McMinn County database page,6019,1783,D,McMinn EMA Ops,EMA: Operations,Emergency Ops
Also see McMinn County database page,6020,1784,D,McMinn EMA Tac-1,EMA: Tac-1,Emergency Ops
Also see McMinn County database page,6021,1785,D,McMinn EMS Disp,EMS: Dispatch,EMS Dispatch
Also see McMinn County database page,6008,1778,D,Athens Police,Athens Police: Dispatch,Law Dispatch
Also see McMinn County database page,6009,1779,D,Athens PD Tac-1,Athens Police: Tac-1,Law Tac
Also see McMinn County database page,6010,177a,D,Athens PD Tac-2,Athens Police: Tac-2,Law Tac
Also see McMinn County database page,6011,177b,D,Athens PD Tac-3,Athens Police: Tac-3,Law Tac
Also see McMinn County database page,6012,177c,D,Athens PD Tac-4,Athens Police: Tac-4,Law Tac
Also see McMinn County database page,6027,178b,D,Athens Fire,Athens Fire: Dispatch,Fire Dispatch
Also see McMinn County database page,6022,1786,D,Etowah/Englwd PD,Etowah Police: Dispatch (w/Englewood),Law Dispatch
Also see McMinn County database page,6025,1789,D,Etowah Fire,Etowah Fire: Dispatch,Fire Dispatch
Also see McMinn County database page,6031,178f,D,Niota/Calhoun PD,Niota/Calhoun Police: Dispatch,Law Dispatch
TN - Meigs County (121) - Public Safety,6501,1965,D,Meigs County Net,County Net,Interop
TN - Meigs County (121) - Public Safety,6502,1966,D,Meigs Fire/EMS,Fire/EMS: Dispatch,Fire Dispatch
TN - Meigs County (121) - Public Safety,6503,1967,D,Meigs EMS Admin,EMS: Admin,EMS-Tac
TN - Meigs County (121) - Public Safety,6504,1968,D,Meigs Firegrnd 1,Fireground 1 (Countywide),Fire-Tac
TN - Meigs County (121) - Public Safety,6505,1969,D,Meigs Firegrnd 2,Fireground 2 (Countywide),Fire-Tac
TN - Meigs County (121) - Public Safety,6506,196a,D,Meigs Fire Admin,Fire: Admin,Fire-Tac
TN - Meigs County (121) - Public Safety,6507,196b,D,Meigs Sheriff,Sheriff: Dispatch,Law Dispatch
TN - Meigs County (121) - Public Safety,6508,196c,D,Meigs Shrf Admin,Sheriff: Admin,Law Tac
TN - Meigs County (121) - Public Safety,6509,196d,D,Meigs Shrf Tac-1,Sheriff: Tac-1,Law Tac
TN - Meigs County (121) - Public Safety,6510,196e,D,Meigs Shrf Tac-2,Sheriff: Tac-2,Law Tac
TN - Meigs County (121) - Public Safety,6511,196f,D,Meigs Shrf Detct,Sheriff: Detectives,Law Tac
TN - Meigs County (121) - Public Safety,6512,1970,D,Decatur Police,Decatur Police: Dispatch,Law Dispatch
TN - Meigs County (121) - Public Safety,6513,1971,D,Decatur PD Tac-1,Decatur Police: Tac-1,Law Tac
TN - Meigs County (121) - Public Safety,6514,1972,D,Decatur PD Tac-2,Decatur Police: Tac-2,Law Tac
TN - Monroe County,9504,2520,Te,Monroe Shrf Patr,Sheriff: Patrol/Dispatch,Law Dispatch
TN - Monroe County,9505,2521,TE,Monroe Shrf Talk,Sheriff: Talk,Law Talk
TN - Monroe County,9506,2522,T,Monroe ShrfAdmin,Sheriff: Administration,Law Talk
TN - Monroe County,9510,2526,TE,Monroe Shrf SRT,Special Response Team,Law Tac
TN - Monroe County,9509,2525,TE,Monr School SRO,School Resource Officers,Schools
TN - Monroe County,9507,2523,T,Monroe Court,County Court,Corrections
TN - Monroe County,9508,2524,T,Monroe Co Jail,Jail,Corrections
TN - Monroe County,9501,251d,T,Monroe CountyNet,County Net,Multi-Dispatch
TN - Monroe County,9502,251e,T,MonroeCo Event 1,Event 1,Law Talk
TN - Monroe County,9503,251f,T,MonroeCo Event 2,Event 2,Law Talk
TN - Monroe County,9530,253a,T,Monroe Incident1,Incident 1,Multi-Tac
TN - Monroe County,9531,253b,T,Monroe Incident2,Incident 2,Multi-Tac
TN - Monroe County,9532,253c,TE,Monroe Incident4,Incident 4,Multi-Tac
TN - Monroe County,9533,253d,T,Monroe Co EMA,Emergency Management (EMA),Emergency Ops
TN - Monroe County,9519,252f,T,Monroe Fire Main,Fire: Main (County Volunteers),Fire Dispatch
TN - Monroe County,9520,2530,TE,Monroe Fire Talk,Fire: Talk,Fire-Talk
TN - Monroe County,9521,2531,T,MonroeCo Rescue,Rescue Squad: Dispatch,Fire Dispatch
TN - Monroe County,9522,2532,TE,Monroe RescueT/A,Rescue Squad: Talk-Around,Fire Dispatch
TN - Monroe County,9529,2539,T,Monroe Fire Inc1,Fire: Incident 1,Fire-Tac
TN - Monroe County,9523,2533,T,MonroeCoEMS Disp,EMS: Dispatch,EMS Dispatch
TN - Monroe County,9524,2534,TE,MonroeCo EMS T/A,EMS: Talk-Around,EMS-Talk
TN - Monroe County,9513,2529,T,Madisonville PD,Madisonville Police: Dispatch,Law Dispatch
TN - Monroe County,9514,252a,TE,Madisnvl PD Talk,Madisonville Police: Talk,Law Talk
TN - Monroe County,9525,2535,T,MadisonvilleFire,Madisonville Fire: Dispatch,Fire Dispatch
TN - Monroe County,9526,2536,TE,Madsnvl FD Inc2,Madisonville Fire: Talk-Around,Fire-Talk
TN - Monroe County,9515,252b,T,SweetwaterPolice,Sweetwater Police: Dispatch,Law Dispatch
TN - Monroe County,9516,252c,TE,Sweetwtr PD Talk,Sweetwater Police: Talk,Law Talk
TN - Monroe County,9527,2537,T,Sweetwater Fire,Sweetwater Fire: Main,Fire Dispatch
TN - Monroe County,9528,2538,TE,Sweetwtr FD Talk,Sweetware Fire: Talk,Fire-Talk
TN - Monroe County,9517,252d,T,Vonore Police,Vonore/Tellico Plains Police: Dispatch,Law Dispatch
TN - Monroe County,9518,252e,TE,Vonore PD Talk,Vonore/Tellico Plains Police: Talk,Law Talk
TN - Monroe County,9534,253e,T,MonroeCo Highway,Highway Department,Public Works
TN - Monroe County,9535,253f,T,Monroe SolidWast,Solid Waste Department,Public Works
Also see the Montgomery County database page,17400,43f8,Te,Clrksv PD Alpha,Police: Dispatch Alpha,Law Dispatch
Also see the Montgomery County database page,17401,43f9,Te,Clrksv PD Bravo,Police: Dispatch Bravo,Law Dispatch
Also see the Montgomery County database page,17402,43fa,Te,Clrksv PD Charli,Police: Dispatch Charlie,Law Dispatch
Also see the Montgomery County database page,17403,43fb,Te,Clrksv PD NCIC,Police: NCIC Records,Law Talk
Also see the Montgomery County database page,17406,43fe,Te,Clrksv PD Talk-1,Police: Talk-1,Law Talk
Also see the Montgomery County database page,17407,43ff,TE,Clrksv PD Talk-2,Police: Talk-2,Law Talk
Also see the Montgomery County database page,17408,4400,TE,Clrksv PD Talk-3,Police: Talk-3,Law Talk
Also see the Montgomery County database page,17409,4401,Te,Clrksv PD Talk-A,Police: Talk-A,Law Talk
Also see the Montgomery County database page,17415,4407,Te,Clrksv PD Talk-B,Police: Talk-B,Law Talk
Also see the Montgomery County database page,17418,440a,Te,Clrksv PD Talk-C,Police: Talk-C,Law Talk
Also see the Montgomery County database page,17421,440d,Te,Clrksv PD Talk-D,Police: Talk-D,Law Talk
Also see the Montgomery County database page,17423,440f,Te,Clarksville Fire,Fire: Dispatch,Fire Dispatch
Also see the Montgomery County database page,17424,4410,Te,Clrksv Fire Tac1,Fire: Tac-1,Fire-Tac
Also see the Montgomery County database page,17430,4416,TE,Clrksv Fire Talk,Fire: Talk,Fire-Talk
Also see the Montgomery County database page,17431,4417,TE,Clrksv FD Train1,Fire: Training 1,Fire-Talk
Also see the Montgomery County database page,17432,4418,TE,Clrksv FD Tac-A,Fire: Tac-A,Fire-Tac
Also see the Montgomery County database page,17433,4419,Te,Clrksv FD Tac-B,Fire: Tac-B,Fire-Tac
Also see the Montgomery County database page,17434,441a,Te,Clrksv PD Event1,Police: Event 1,Law Tac
Also see the Montgomery County database page,17444,4424,Te,Clrksv FD Tac-C,Fire: Tac-C,Fire-Tac
Also see the Montgomery County database page,17445,4425,T,CTS Admin,Transit: Administrators,Transportation
Also see the Montgomery County database page,17446,4426,T,CTS Buses,Transit System Buses (CTS),Transportation
Also see the Montgomery County database page,17447,4427,T,CTS Transport,Transit System Transport Service (CTS),Transportation
Also see the Montgomery County database page,17451,442b,Te,Clrksv FD Train2,Fire: Training 2,Fire-Talk
Also see the Montgomery County database page,17462,4436,TE,APSU Police Tac,Austin Peay State University Police: Tac,Law Tac
Also see the Montgomery County database page,17463,4437,Te,APSU Police,Austin Peay State University Police,Law Dispatch
TN - Obion County,49100,bfcc,T,Obion County Net,County Net (Statewide),Multi-Dispatch
TN - Obion County,49101,bfcd,T,Obion Sheriff,Sheriff: Dispatch,Law Dispatch
TN - Obion County,49102,bfce,TE,Obion Shrf Tac,Sheriff: Tac,Law Tac
TN - Obion County,49103,bfcf,TE,Obion Shrf C2C,Sheriff: Car-to-Car,Law Talk
TN - Obion County,49104,bfd0,T,UnionCity Police,Union City Police: Dispatch,Law Dispatch
TN - Obion County,49105,bfd1,TE,UnionCity PD Tac,Union City Police: Tac,Law Tac
TN - Obion County,49106,bfd2,TE,UnionCity PD C2c,Union City Police: Car-to-Car,Law Talk
TN - Obion County,49107,bfd3,T,Obion Co EMA,Emergency Management (EMA),Emergency Ops
TN - Obion County,49108,bfd4,TE,Obion Co Event 1,County Event 1,Multi-Tac
TN - Obion County,49109,bfd5,T,Obion Co Event 2,County Event 2,Multi-Tac
TN - Putnam County - Public Safety,50751,c63f,T,CookevillePolice,Cookeville Police: Dispatch (Patched to DMR Conventional),Law Dispatch
TN - Putnam County - Public Safety,50770,c652,D,Putnam Sheriff,Sheriff: Dispatch - Future (late 2024),Law Dispatch
TG 7025 - Rhea Medical Center EMS-to-Emergency Room,7015,1b67,D,Rhea County Net,County Net,Multi-Tac
TG 7025 - Rhea Medical Center EMS-to-Emergency Room,7016,1b68,D,Rhea SheriffDisp,Sheriff: Dispatch,Law Dispatch
TG 7025 - Rhea Medical Center EMS-to-Emergency Room,7021,1b6d,D,Rhea Shrf Tac-1,Sheriff: Tac-1,Law Tac
TG 7025 - Rhea Medical Center EMS-to-Emergency Room,7022,1b6e,D,Rhea Shrf Tac-2,Sheriff: Tac-2,Law Tac
TG 7025 - Rhea Medical Center EMS-to-Emergency Room,7023,1b6f,D,Rhea Shrf Tac-3,Sheriff: Tac-3,Law Tac
TG 7025 - Rhea Medical Center EMS-to-Emergency Room,7024,1b70,D,Rhea Shrf Tac-4,Sheriff: Tac-4,Law Tac
TG 7025 - Rhea Medical Center EMS-to-Emergency Room,7032,1b78,DE,Rhea Shrf Tac 32,Sheriff: Tac,Law Tac
TG 7025 - Rhea Medical Center EMS-to-Emergency Room,7017,1b69,DE,Rhea Shrf Dtctv,Sheriff: Detectives,Law Tac
TG 7025 - Rhea Medical Center EMS-to-Emergency Room,7018,1b6a,D,Rhea Shrf PTO,Sheriff: Perimeter Team Ops,Law Tac
TG 7025 - Rhea Medical Center EMS-to-Emergency Room,7031,1b77,DE,Rhea Shrf Jail,Jail: Operations,Corrections
TG 7025 - Rhea Medical Center EMS-to-Emergency Room,7010,1b62,D,Rhea First Respn,County First Responder,Emergency Ops
TG 7025 - Rhea Medical Center EMS-to-Emergency Room,7013,1b65,D,Rhea EMS Disp,EMS: Dispatch,EMS Dispatch
TG 7025 - Rhea Medical Center EMS-to-Emergency Room,7014,1b66,D,Rhea Resq Admin,Rescue Admin,EMS-Tac
TG 7025 - Rhea Medical Center EMS-to-Emergency Room,7012,1b64,D,Rhea Fire Disp,Fire: Dispatch (Countywide),Fire Dispatch
TG 7025 - Rhea Medical Center EMS-to-Emergency Room,7003,1b5b,D,Rhea Fireground1,Fireground 1 (Countywide),Fire-Tac
TG 7025 - Rhea Medical Center EMS-to-Emergency Room,7004,1b5c,D,Rhea Fireground2,Fireground 2 (Countywide),Fire-Tac
TG 7025 - Rhea Medical Center EMS-to-Emergency Room,7005,1b5d,D,Rhea Fireground3,Fireground 3 (Countywide),Fire-Tac
TG 7025 - Rhea Medical Center EMS-to-Emergency Room,7006,1b5e,D,Rhea Fireground4,Fireground 4 (Countywide),Fire-Tac
TG 7025 - Rhea Medical Center EMS-to-Emergency Room,7011,1b63,D,Rhea Fire Admin,Fire: Admin (Countywide),Fire-Tac
TG 7025 - Rhea Medical Center EMS-to-Emergency Room,7026,1b72,D,Rhea Schools,Schools,Schools
TG 7025 - Rhea Medical Center EMS-to-Emergency Room,7009,1b61,D,SprngCity Police,Spring City Police: Dispatch,Law Dispatch
TG 7025 - Rhea Medical Center EMS-to-Emergency Room,7027,1b73,D,Dayton Police,Dayton Police: Dispatch,Law Dispatch
TG 7025 - Rhea Medical Center EMS-to-Emergency Room,7028,1b74,D,Dayton PD Tac-1,Dayton Police: Tac-1,Law Tac
TG 7025 - Rhea Medical Center EMS-to-Emergency Room,7029,1b75,D,Dayton PD c2c,Dayton Police: Car-to-Car,Law Tac
TG 7025 - Rhea Medical Center EMS-to-Emergency Room,7030,1b76,D,Dayton PD Invest,Dayton Police: Investigations,Law Tac
TG 7025 - Rhea Medical Center EMS-to-Emergency Room,7002,1b5a,D,Dayton Fire Disp,Dayton Fire: Dispatch,Fire Dispatch
